                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    544,                0.46435,                0.49463,                 1.0803,                0.93936,                0.96292,                0.98366,                0.88448,                0.49237,                0.52019,                 1.0962,             0.00035637,             0.00035637,             0.00035637
                    545,                0.48522,                0.52794,                  1.069,                0.93936,                0.96292,                0.98366,                0.88448,                0.49237,                0.52019,                 1.0962,             0.00035561,             0.00035561,             0.00035561
                    546,                 0.4912,                0.49897,                 1.0857,                0.95736,                0.94655,                0.98356,                0.89162,                 0.4775,                0.51013,                 1.0844,             0.00035485,             0.00035485,             0.00035485
                    547,                0.51125,                0.52913,                  1.079,                0.95736,                0.94655,                0.98356,                0.89162,                 0.4775,                0.51013,                 1.0844,             0.00035409,             0.00035409,             0.00035409
                    548,                0.47783,                 0.4999,                 1.0761,                0.95104,                0.95133,                0.98271,                0.88358,                0.51131,                0.52316,                 1.1155,             0.00035332,             0.00035332,             0.00035332
                    549,                 0.4657,                0.49164,                 1.0752,                0.95104,                0.95133,                0.98271,                0.88358,                0.51131,                0.52316,                 1.1155,             0.00035256,             0.00035256,             0.00035256
                    550,                0.45518,                0.51138,                 1.0524,                0.93904,                0.96363,                0.98264,                0.86349,                0.56561,                0.52062,                 1.1639,              0.0003518,              0.0003518,              0.0003518
                    551,                0.45592,                0.50451,                 1.0566,                0.93904,                0.96363,                0.98264,                0.86349,                0.56561,                0.52062,                 1.1639,             0.00035104,             0.00035104,             0.00035104
                    552,                 0.4714,                0.48735,                 1.0825,                0.96201,                0.94862,                0.98386,                0.87686,                0.52004,                0.49822,                 1.1271,             0.00035028,             0.00035028,             0.00035028
                    553,                0.46152,                0.50797,                 1.0725,                0.96201,                0.94862,                0.98386,                0.87686,                0.52004,                0.49822,                 1.1271,             0.00034952,             0.00034952,             0.00034952
                    554,                0.45735,                 0.4703,                 1.0718,                0.95322,                0.96489,                0.98533,                0.88894,                0.48591,                0.48187,                 1.0974,             0.00034876,             0.00034876,             0.00034876
                    555,                0.46807,                0.48989,                 1.0692,                0.95322,                0.96489,                0.98533,                0.88894,                0.48591,                0.48187,                 1.0974,               0.000348,               0.000348,               0.000348
                    556,                0.45947,                0.47221,                 1.0736,                0.96208,                0.96768,                0.98639,                0.89026,                0.48087,                 0.4776,                 1.0939,             0.00034723,             0.00034723,             0.00034723
                    557,                0.44366,                0.46777,                 1.0635,                0.96208,                0.96768,                0.98639,                0.89026,                0.48087,                 0.4776,                 1.0939,             0.00034647,             0.00034647,             0.00034647
                    558,                0.47669,                0.53411,                 1.0607,                0.96797,                0.96628,                0.98676,                0.89103,                0.47349,                0.46487,                 1.0867,             0.00034571,             0.00034571,             0.00034571
                    559,                 0.4755,                0.49724,                 1.0955,                0.96797,                0.96628,                0.98676,                0.89103,                0.47349,                0.46487,                 1.0867,             0.00034495,             0.00034495,             0.00034495
                    560,                0.47246,                0.49722,                 1.0935,                0.96295,                0.97062,                 0.9868,                0.88811,                0.48109,                0.47175,                 1.0922,             0.00034419,             0.00034419,             0.00034419
                    561,                0.47062,                0.54213,                 1.0482,                0.96295,                0.97062,                 0.9868,                0.88811,                0.48109,                0.47175,                 1.0922,             0.00034343,             0.00034343,             0.00034343
                    562,                0.48216,                0.50519,                 1.0736,                0.95273,                0.97303,                0.98665,                0.88736,                0.47993,                0.48286,                 1.0908,             0.00034267,             0.00034267,             0.00034267
                    563,                0.47706,                0.54104,                 1.0726,                0.95273,                0.97303,                0.98665,                0.88736,                0.47993,                0.48286,                 1.0908,             0.00034191,             0.00034191,             0.00034191
                    564,                0.49166,                0.54555,                 1.0667,                0.94428,                 0.9635,                0.98542,                0.89175,                0.47431,                0.49376,                 1.0824,             0.00034114,             0.00034114,             0.00034114
                    565,                0.46518,                 0.4852,                 1.0781,                0.94428,                 0.9635,                0.98542,                0.89175,                0.47431,                0.49376,                 1.0824,             0.00034038,             0.00034038,             0.00034038
                    566,                0.47124,                0.52279,                 1.0711,                0.94061,                0.96282,                0.98422,                0.88626,                0.49077,                0.50782,                 1.0892,             0.00033962,             0.00033962,             0.00033962
                    567,                0.45189,                0.47714,                 1.0825,                0.94061,                0.96282,                0.98422,                0.88626,                0.49077,                0.50782,                 1.0892,             0.00033886,             0.00033886,             0.00033886
                    568,                0.44739,                0.47292,                 1.0714,                0.95216,                0.95986,                0.98424,                0.87462,                0.53185,                0.50359,                 1.1167,              0.0003381,              0.0003381,              0.0003381
                    569,                0.48137,                0.51777,                 1.0817,                0.95216,                0.95986,                0.98424,                0.87462,                0.53185,                0.50359,                 1.1167,             0.00033734,             0.00033734,             0.00033734
                    570,                0.44721,                0.47451,                 1.0588,                0.95273,                0.95921,                0.98432,                0.88124,                0.51524,                0.50555,                 1.1043,             0.00033658,             0.00033658,             0.00033658
                    571,                0.46202,                0.48779,                 1.0664,                0.95273,                0.95921,                0.98432,                0.88124,                0.51524,                0.50555,                 1.1043,             0.00033581,             0.00033581,             0.00033581
                    572,                0.47812,                0.52058,                 1.0516,                0.96252,                0.95487,                0.98503,                0.88633,                0.49913,                0.50482,                 1.0894,             0.00033505,             0.00033505,             0.00033505
                    573,                0.48174,                0.48786,                 1.0663,                0.96252,                0.95487,                0.98503,                0.88633,                0.49913,                0.50482,                 1.0894,             0.00033429,             0.00033429,             0.00033429
                    574,                0.49059,                0.49981,                 1.0628,                0.96077,                0.95843,                0.98572,                0.88647,                0.50602,                0.50042,                 1.0946,             0.00033353,             0.00033353,             0.00033353
                    575,                0.46321,                 0.4864,                 1.0596,                0.96077,                0.95843,                0.98572,                0.88647,                0.50602,                0.50042,                 1.0946,             0.00033277,             0.00033277,             0.00033277
                    576,                0.46991,                0.49102,                 1.0691,                0.98006,                 0.9487,                0.98634,                0.89145,                0.48467,                0.47025,                 1.0861,             0.00033201,             0.00033201,             0.00033201
                    577,                0.49009,                0.53775,                 1.0762,                0.98006,                 0.9487,                0.98634,                0.89145,                0.48467,                0.47025,                 1.0861,             0.00033125,             0.00033125,             0.00033125
                    578,                0.50411,                 0.5292,                 1.0774,                0.97882,                0.95824,                0.98604,                 0.8858,                0.48626,                0.46353,                 1.0856,             0.00033049,             0.00033049,             0.00033049
                    579,                0.48843,                0.47615,                 1.1008,                0.97882,                0.95824,                0.98604,                 0.8858,                0.48626,                0.46353,                 1.0856,             0.00032972,             0.00032972,             0.00032972
                    580,                0.47372,                0.50605,                  1.066,                0.96245,                0.96065,                0.98603,                0.88619,                0.49194,                0.47552,                 1.0895,             0.00032896,             0.00032896,             0.00032896
                    581,                0.47247,                0.47473,                 1.0754,                0.96245,                0.96065,                0.98603,                0.88619,                0.49194,                0.47552,                 1.0895,              0.0003282,              0.0003282,              0.0003282
                    582,                0.47284,                0.48919,                 1.0503,                0.93204,                0.97023,                0.98505,                0.88032,                 0.5094,                0.48821,                 1.1044,             0.00032744,             0.00032744,             0.00032744
                    583,                0.46829,                 0.4835,                 1.0602,                0.93204,                0.97023,                0.98505,                0.88032,                 0.5094,                0.48821,                 1.1044,             0.00032668,             0.00032668,             0.00032668
                    584,                0.48468,                0.50538,                  1.073,                0.97964,                0.92854,                0.98349,                0.87887,                0.52006,                0.49208,                 1.1162,             0.00032592,             0.00032592,             0.00032592
                    585,                0.46612,                0.49094,                 1.0486,                0.97964,                0.92854,                0.98349,                0.87887,                0.52006,                0.49208,                 1.1162,             0.00032516,             0.00032516,             0.00032516
                    586,                0.46486,                 0.4881,                 1.0989,                0.96565,                0.95828,                0.98297,                0.88375,                0.49544,                 0.4778,                 1.1013,             0.00032439,             0.00032439,             0.00032439
                    587,                0.45872,                0.46672,                 1.0736,                0.96565,                0.95828,                0.98297,                0.88375,                0.49544,                 0.4778,                 1.1013,             0.00032363,             0.00032363,             0.00032363
                    588,                0.44345,                0.47707,                 1.0439,                0.96913,                0.95757,                0.98386,                0.89058,                0.48256,                0.47662,                 1.0873,             0.00032287,             0.00032287,             0.00032287
                    589,                0.46599,                0.48193,                 1.0589,                0.96913,                0.95757,                0.98386,                0.89058,                0.48256,                0.47662,                 1.0873,             0.00032211,             0.00032211,             0.00032211
                    590,                0.46319,                0.47342,                 1.0707,                 0.9425,                0.97137,                0.98438,                0.88065,                0.51076,                0.48907,                  1.103,             0.00032135,             0.00032135,             0.00032135
                    591,                0.45876,                0.47589,                 1.0491,                 0.9425,                0.97137,                0.98438,                0.88065,                0.51076,                0.48907,                  1.103,             0.00032059,             0.00032059,             0.00032059
                    592,                0.48125,                0.49511,                 1.0987,                0.93396,                0.97083,                0.98433,                0.87598,                0.53268,                0.50181,                  1.126,             0.00031983,             0.00031983,             0.00031983
                    593,                0.47547,                0.47895,                 1.0664,                0.93396,                0.97083,                0.98433,                0.87598,                0.53268,                0.50181,                  1.126,             0.00031907,             0.00031907,             0.00031907
                    594,                0.47259,                 0.4804,                 1.0573,                0.94813,                0.95545,                0.98475,                0.87927,                0.51676,                0.50343,                 1.1166,              0.0003183,              0.0003183,              0.0003183
                    595,                0.45189,                0.48782,                 1.0496,                0.94813,                0.95545,                0.98475,                0.87927,                0.51676,                0.50343,                 1.1166,             0.00031754,             0.00031754,             0.00031754
                    596,                0.45325,                 0.4835,                 1.0637,                0.92801,                0.96971,                0.98564,                0.88361,                0.49414,                0.50144,                 1.0943,             0.00031678,             0.00031678,             0.00031678
                    597,                0.44745,                0.46847,                 1.0585,                0.92801,                0.96971,                0.98564,                0.88361,                0.49414,                0.50144,                 1.0943,             0.00031602,             0.00031602,             0.00031602
                    598,                0.47694,                0.47832,                 1.0564,                0.94655,                0.94783,                 0.9853,                0.88636,                0.49259,                0.51388,                 1.0885,             0.00031526,             0.00031526,             0.00031526
                    599,                0.45293,                0.45806,                  1.062,                0.94655,                0.94783,                 0.9853,                0.88636,                0.49259,                0.51388,                 1.0885,              0.0003145,              0.0003145,              0.0003145
                    600,                0.45114,                0.46385,                 1.0669,                0.95781,                0.94232,                0.98402,                 0.8878,                0.48727,                 0.5113,                 1.0864,             0.00031374,             0.00031374,             0.00031374
                    601,                0.44633,                0.44689,                 1.0844,                0.95781,                0.94232,                0.98402,                 0.8878,                0.48727,                 0.5113,                 1.0864,             0.00031298,             0.00031298,             0.00031298
                    602,                0.44656,                0.47394,                 1.0448,                0.95714,                0.96028,                0.98379,                0.88628,                0.48539,                0.48252,                 1.0887,             0.00031221,             0.00031221,             0.00031221
                    603,                0.46264,                0.47524,                 1.0329,                0.95714,                0.96028,                0.98379,                0.88628,                0.48539,                0.48252,                 1.0887,             0.00031145,             0.00031145,             0.00031145
                    604,                0.45964,                0.45741,                 1.0726,                0.95504,                0.96363,                0.98449,                0.89003,                0.47582,                0.48091,                 1.0861,             0.00031069,             0.00031069,             0.00031069
                    605,                 0.4648,                0.47192,                 1.0494,                0.95504,                0.96363,                0.98449,                0.89003,                0.47582,                0.48091,                 1.0861,             0.00030993,             0.00030993,             0.00030993
                    606,                0.48131,                 0.4815,                 1.0932,                0.96799,                0.94614,                 0.9854,                0.89192,                0.47282,                0.47553,                 1.0871,             0.00030917,             0.00030917,             0.00030917
                    607,                0.46639,                 0.4899,                   1.05,                0.96799,                0.94614,                 0.9854,                0.89192,                0.47282,                0.47553,                 1.0871,             0.00030841,             0.00030841,             0.00030841
                    608,                0.45784,                0.45797,                 1.0848,                0.96207,                0.95898,                0.98606,                0.89458,                0.47292,                0.47005,                 1.0876,             0.00030765,             0.00030765,             0.00030765
                    609,                0.46301,                0.46606,                 1.0493,                0.96207,                0.95898,                0.98606,                0.89458,                0.47292,                0.47005,                 1.0876,             0.00030688,             0.00030688,             0.00030688
                    610,                0.47107,                 0.4654,                 1.0687,                0.96332,                 0.9648,                0.98722,                0.89313,                0.48035,                 0.4651,                 1.0899,             0.00030612,             0.00030612,             0.00030612
                    611,                0.46496,                0.48335,                 1.0519,                0.96332,                 0.9648,                0.98722,                0.89313,                0.48035,                 0.4651,                 1.0899,             0.00030536,             0.00030536,             0.00030536
                    612,                 0.4612,                0.46067,                 1.0595,                0.96487,                0.97646,                0.98717,                0.89348,                0.47651,                0.45922,                 1.0797,              0.0003046,              0.0003046,              0.0003046
                    613,                0.48679,                0.49007,                 1.0731,                0.96487,                0.97646,                0.98717,                0.89348,                0.47651,                0.45922,                 1.0797,             0.00030384,             0.00030384,             0.00030384
                    614,                0.48792,                0.49061,                 1.0855,                0.97046,                0.96153,                0.98681,                0.89201,                0.46832,                0.47584,                 1.0726,             0.00030308,             0.00030308,             0.00030308
                    615,                0.44672,                0.46137,                 1.0672,                0.97046,                0.96153,                0.98681,                0.89201,                0.46832,                0.47584,                 1.0726,             0.00030232,             0.00030232,             0.00030232
                    616,                0.47595,                0.48873,                 1.0464,                0.95706,                0.95277,                0.98584,                 0.8935,                0.47459,                0.51543,                 1.0812,             0.00030156,             0.00030156,             0.00030156
                    617,                0.43073,                0.43547,                 1.0426,                0.95706,                0.95277,                0.98584,                 0.8935,                0.47459,                0.51543,                 1.0812,             0.00030079,             0.00030079,             0.00030079
                    618,                0.45848,                0.46352,                 1.0744,                 0.9242,                0.94402,                0.98342,                 0.8881,                0.48221,                0.55061,                 1.0902,             0.00030003,             0.00030003,             0.00030003
                    619,                0.44411,                  0.448,                 1.0492,                 0.9242,                0.94402,                0.98342,                 0.8881,                0.48221,                0.55061,                 1.0902,             0.00029927,             0.00029927,             0.00029927
                    620,                0.48892,                0.50579,                 1.0431,                0.91207,                0.94565,                0.98106,                0.88222,                0.49873,                0.55834,                 1.1023,             0.00029851,             0.00029851,             0.00029851
                    621,                0.46369,                0.46048,                 1.0666,                0.91207,                0.94565,                0.98106,                0.88222,                0.49873,                0.55834,                 1.1023,             0.00029775,             0.00029775,             0.00029775
                    622,                0.46766,                 0.4601,                 1.0592,                0.95428,                0.93015,                0.98042,                0.87283,                0.52398,                0.53081,                 1.1159,             0.00029699,             0.00029699,             0.00029699
                    623,                0.45621,                0.46242,                 1.0412,                0.95428,                0.93015,                0.98042,                0.87283,                0.52398,                0.53081,                 1.1159,             0.00029623,             0.00029623,             0.00029623
                    624,                 0.4794,                0.47611,                  1.052,                0.95453,                 0.9555,                0.98295,                0.87548,                0.52874,                0.49488,                 1.1106,             0.00029547,             0.00029547,             0.00029547
                    625,                0.44894,                0.44353,                 1.0586,                0.95453,                 0.9555,                0.98295,                0.87548,                0.52874,                0.49488,                 1.1106,              0.0002947,              0.0002947,              0.0002947
                    626,                0.44603,                0.44046,                  1.048,                0.97067,                0.95165,                0.98509,                0.88254,                0.51777,                0.47234,                 1.0996,             0.00029394,             0.00029394,             0.00029394
                    627,                0.46169,                0.44749,                 1.0479,                0.97067,                0.95165,                0.98509,                0.88254,                0.51777,                0.47234,                 1.0996,             0.00029318,             0.00029318,             0.00029318
                    628,                0.46018,                0.46347,                 1.0672,                0.96511,                0.97584,                0.98655,                0.88752,                0.49469,                0.45982,                 1.0846,             0.00029242,             0.00029242,             0.00029242
                    629,                0.48717,                0.45958,                 1.0735,                0.96511,                0.97584,                0.98655,                0.88752,                0.49469,                0.45982,                 1.0846,             0.00029166,             0.00029166,             0.00029166
                    630,                0.44062,                0.41995,                 1.0618,                 0.9643,                0.96713,                0.98735,                0.89086,                 0.4802,                0.46043,                 1.0793,              0.0002909,              0.0002909,              0.0002909
                    631,                0.50949,                0.49071,                 1.0793,                 0.9643,                0.96713,                0.98735,                0.89086,                 0.4802,                0.46043,                 1.0793,             0.00029014,             0.00029014,             0.00029014
                    632,                 0.4662,                0.44973,                  1.065,                0.95629,                 0.9651,                0.98732,                0.88627,                0.49515,                0.47714,                 1.0993,             0.00028937,             0.00028937,             0.00028937
                    633,                0.47114,                0.48063,                 1.0548,                0.95629,                 0.9651,                0.98732,                0.88627,                0.49515,                0.47714,                 1.0993,             0.00028861,             0.00028861,             0.00028861
                    634,                0.45798,                0.43201,                 1.0611,                 0.9413,                0.95809,                0.98687,                0.88475,                0.49855,                0.48587,                 1.1106,             0.00028785,             0.00028785,             0.00028785
                    635,                0.46148,                0.46371,                 1.0461,                 0.9413,                0.95809,                0.98687,                0.88475,                0.49855,                0.48587,                 1.1106,             0.00028709,             0.00028709,             0.00028709
                    636,                0.48695,                0.47766,                 1.0487,                0.94243,                0.95496,                0.98672,                0.88543,                0.48265,                0.48521,                 1.0956,             0.00028633,             0.00028633,             0.00028633
                    637,                0.46187,                0.46315,                 1.0472,                0.94243,                0.95496,                0.98672,                0.88543,                0.48265,                0.48521,                 1.0956,             0.00028557,             0.00028557,             0.00028557
                    638,                0.48215,                0.48569,                 1.0643,                0.94716,                0.95627,                0.98602,                0.88839,                0.48207,                0.47503,                 1.0864,             0.00028481,             0.00028481,             0.00028481
                    639,                 0.4697,                0.47974,                 1.0629,                0.94716,                0.95627,                0.98602,                0.88839,                0.48207,                0.47503,                 1.0864,             0.00028405,             0.00028405,             0.00028405
                    640,                 0.4636,                0.46873,                 1.0332,                0.95223,                0.96357,                0.98563,                0.89025,                0.48016,                0.46409,                 1.0839,             0.00028328,             0.00028328,             0.00028328
                    641,                0.48897,                0.49213,                  1.056,                0.95223,                0.96357,                0.98563,                0.89025,                0.48016,                0.46409,                 1.0839,             0.00028252,             0.00028252,             0.00028252
                    642,                0.47086,                0.46026,                 1.0434,                0.94021,                 0.9645,                0.98612,                0.88348,                0.51041,                0.48514,                 1.1072,             0.00028176,             0.00028176,             0.00028176
                    643,                0.46108,                0.44384,                 1.0724,                0.94021,                 0.9645,                0.98612,                0.88348,                0.51041,                0.48514,                 1.1072,               0.000281,               0.000281,               0.000281
                    644,                0.45417,                0.45792,                 1.0386,                0.91978,                0.97171,                0.98642,                0.88221,                0.50681,                0.50504,                 1.1015,             0.00028024,             0.00028024,             0.00028024
                    645,                0.45539,                0.45431,                 1.0433,                0.91978,                0.97171,                0.98642,                0.88221,                0.50681,                0.50504,                 1.1015,             0.00027948,             0.00027948,             0.00027948
                    646,                0.47769,                0.46723,                 1.0798,                0.93497,                0.95721,                0.98651,                0.89357,                 0.4685,                0.48853,                 1.0712,             0.00027872,             0.00027872,             0.00027872
                    647,                0.45604,                0.45976,                 1.0438,                0.93497,                0.95721,                0.98651,                0.89357,                 0.4685,                0.48853,                 1.0712,             0.00027796,             0.00027796,             0.00027796
                    648,                0.45095,                0.45389,                 1.0597,                0.96288,                0.95294,                0.98634,                0.89545,                0.47106,                0.46596,                 1.0721,             0.00027719,             0.00027719,             0.00027719
                    649,                0.46238,                0.43882,                 1.0439,                0.96288,                0.95294,                0.98634,                0.89545,                0.47106,                0.46596,                 1.0721,             0.00027643,             0.00027643,             0.00027643
                    650,                0.43754,                0.42996,                 1.0446,                0.96048,                0.96744,                0.98677,                  0.897,                0.46447,                0.45816,                  1.068,             0.00027567,             0.00027567,             0.00027567
                    651,                0.45308,                0.44931,                  1.037,                0.96048,                0.96744,                0.98677,                  0.897,                0.46447,                0.45816,                  1.068,             0.00027491,             0.00027491,             0.00027491
                    652,                0.44037,                0.44812,                 1.0376,                0.95879,                0.97269,                0.98698,                0.89071,                 0.4717,                0.46732,                 1.0768,             0.00027415,             0.00027415,             0.00027415
                    653,                0.45391,                0.46436,                 1.0216,                0.95879,                0.97269,                0.98698,                0.89071,                 0.4717,                0.46732,                 1.0768,             0.00027339,             0.00027339,             0.00027339
                    654,                0.44864,                0.43083,                 1.0701,                0.96385,                 0.9685,                0.98748,                0.88742,                0.49846,                0.48201,                 1.0956,             0.00027263,             0.00027263,             0.00027263
                    655,                0.48439,                0.45714,                 1.0693,                0.96385,                 0.9685,                0.98748,                0.88742,                0.49846,                0.48201,                 1.0956,             0.00027186,             0.00027186,             0.00027186
                    656,                0.46424,                0.46468,                 1.0638,                0.96817,                0.96696,                0.98727,                0.89292,                0.48576,                0.48463,                 1.0831,              0.0002711,              0.0002711,              0.0002711
                    657,                0.43776,                0.44393,                 1.0558,                0.96817,                0.96696,                0.98727,                0.89292,                0.48576,                0.48463,                 1.0831,             0.00027034,             0.00027034,             0.00027034
                    658,                0.43586,                 0.4365,                 1.0532,                0.96347,                0.97282,                0.98732,                0.89741,                0.47148,                0.46368,                 1.0724,             0.00026958,             0.00026958,             0.00026958
                    659,                0.46064,                0.44662,                 1.0537,                0.96347,                0.97282,                0.98732,                0.89741,                0.47148,                0.46368,                 1.0724,             0.00026882,             0.00026882,             0.00026882
                    660,                0.45119,                0.43491,                 1.0595,                0.96467,                0.97357,                0.98735,                0.89242,                0.48585,                0.45512,                 1.0876,             0.00026806,             0.00026806,             0.00026806
                    661,                 0.4994,                0.48491,                 1.0675,                0.96467,                0.97357,                0.98735,                0.89242,                0.48585,                0.45512,                 1.0876,              0.0002673,              0.0002673,              0.0002673
                    662,                0.46018,                0.44106,                 1.0556,                0.95696,                0.97515,                0.98732,                0.88601,                0.50512,                0.45945,                 1.1081,             0.00026654,             0.00026654,             0.00026654
                    663,                0.43949,                0.43585,                 1.0415,                0.95696,                0.97515,                0.98732,                0.88601,                0.50512,                0.45945,                 1.1081,             0.00026577,             0.00026577,             0.00026577
                    664,                0.44079,                0.43743,                 1.0278,                0.95431,                0.97904,                0.98705,                0.88372,                0.51396,                0.46426,                 1.1159,             0.00026501,             0.00026501,             0.00026501
                    665,                0.44143,                0.42599,                 1.0593,                0.95431,                0.97904,                0.98705,                0.88372,                0.51396,                0.46426,                 1.1159,             0.00026425,             0.00026425,             0.00026425
                    666,                0.44679,                0.45022,                 1.0314,                0.96247,                0.97514,                0.98725,                0.88801,                0.49157,                0.45862,                  1.095,             0.00026349,             0.00026349,             0.00026349
                    667,                0.45104,                0.46058,                 1.0489,                0.96247,                0.97514,                0.98725,                0.88801,                0.49157,                0.45862,                  1.095,             0.00026273,             0.00026273,             0.00026273
                    668,                0.45586,                0.45728,                 1.0352,                0.97373,                0.96366,                0.98716,                0.88779,                 0.4789,                 0.4488,                 1.0785,             0.00026197,             0.00026197,             0.00026197
                    669,                0.44095,                 0.4482,                 1.0308,                0.97373,                0.96366,                0.98716,                0.88779,                 0.4789,                 0.4488,                 1.0785,             0.00026121,             0.00026121,             0.00026121
                    670,                0.44931,                0.42699,                 1.0452,                0.96536,                0.96459,                0.98727,                0.88993,                0.48256,                 0.4418,                 1.0785,             0.00026044,             0.00026044,             0.00026044
                    671,                0.45211,                0.43743,                 1.0592,                0.96536,                0.96459,                0.98727,                0.88993,                0.48256,                 0.4418,                 1.0785,             0.00025968,             0.00025968,             0.00025968
                    672,                0.44277,                0.42309,                 1.0512,                 0.9641,                0.96404,                0.98722,                 0.8874,                0.48997,                0.44904,                 1.0834,             0.00025892,             0.00025892,             0.00025892
                    673,                0.44753,                0.43984,                 1.0318,                 0.9641,                0.96404,                0.98722,                 0.8874,                0.48997,                0.44904,                 1.0834,             0.00025816,             0.00025816,             0.00025816
                    674,                0.44489,                0.45173,                 1.0385,                0.96805,                0.96688,                0.98723,                0.88645,                0.49382,                0.45271,                  1.085,              0.0002574,              0.0002574,              0.0002574
                    675,                0.45026,                0.42382,                 1.0761,                0.96805,                0.96688,                0.98723,                0.88645,                0.49382,                0.45271,                  1.085,             0.00025664,             0.00025664,             0.00025664
                    676,                0.46213,                0.43923,                 1.0586,                0.97533,                0.97256,                0.98712,                0.88851,                0.49489,                 0.4442,                 1.0823,             0.00025588,             0.00025588,             0.00025588
                    677,                0.45002,                 0.4313,                 1.0425,                0.97533,                0.97256,                0.98712,                0.88851,                0.49489,                 0.4442,                 1.0823,             0.00025512,             0.00025512,             0.00025512
